ID;Sex;Age;State;Account length;Phone number;Plans;Number vmail messages;Total day minutes;Total day calls;Total day charge;Total eve minutes;Total eve calls;Total eve charge;Total night minutes;Total night calls;Total night charge;Total intl minutes;Total intl calls;Total intl charge;Total charge;Customer service calls;Churn
57505;Female;33.0;MN;91;415 779 95 21;None;0;133.8;61.0;22.75;158.8;96.0;13.5;189.6;92.0;8.53;10.5;2.0;2.84;47.62;1;0
57508;Female;;DE;224;510 464 24 51;International;0;171.5;99.0;29.16;160.0;103.0;13.6;212.4;102.0;9.56;5.0;2.0;1.35;53.67;1;1
57547;Male;37.0;MS;121;415 481 14 17;Voice mail;21;126.3;84.0;21.47;209.6;102.0;17.82;192.5;129.0;8.66;10.6;2.0;2.86;50.81;1;0
57618;Female;;NH;148;408 566 27 99;None;0;17.6;121.0;2.99;161.7;125.0;13.74;203.1;82.0;9.14;10.6;6.0;2.86;28.73;1;0
57632;Female;28.0;VA;90;408 840 55 41;None;0;222.0;93.0;37.74;187.0;103.0;15.9;282.3;124.0;12.7;12.4;6.0;3.35;69.69;2;0
57634;Female;;WV;32;408 514 29 87;Voice mail;26;266.7;109.0;45.34;232.3;107.0;19.75;212.8;98.0;9.58;16.3;4.0;4.4;79.07;1;0
57661;Male;38.0;SC;88;510 369 32 13;None;0;73.3;86.0;12.46;161.4;82.0;13.72;239.6;76.0;10.78;8.2;3.0;2.21;39.17;4;1
57669;Female;40.0;OR;129;408 532 80 93;None;0;98,0;99.0;16.66;240.7;62.0;20.46;254.8;123.0;11.47;10.5;4.0;2.84;51.43;0;0
57673;Male;34.0;TX;98;408 441 83 46;Voice mail;19;110.5;87.0;18.79;227.8;97.0;19.36;243.6;84.0;10.96;11.0;4.0;2.97;52.08;1;0
57675;Male;24.0;MT;169;415 848 22 90;None;0;100.8;112.0;17.14;230.0;69.0;19.55;193.6;95.0;8.71;9.5;2.0;2.57;47.97;0;0
57726;Male;42.0;OR;53;408 303 38 83;None;0;261.2;119.0;44.4;250.8;105.0;21.32;176.0;112.0;7.92;9.8;2.0;2.65;76.29;0;1
57731;Female;24.0;AR;145;415 426 10 29;None;0;224.2;89.0;38.11;314.9;121.0;26.77;182.9;121.0;8.23;16.1;3.0;4.35;77.46;1;1
57732;Female;31.0;GA;132;415 862 12 13;None;0;176.7;132.0;30.04;244.1;80.0;20.75;176.3;120.0;7.93;9,1;4.0;2.46;61.18;2;0
57752;Female;40.0;MO;85;415 736 33 72;None;0;126.1;112.0;21.44;274.7;126.0;23.35;184.4;95.0;8.3;9.8;4.0;2.65;55.74;1;0
57801;Male;38.0;IN;156;510 206 65 92;None;0;237.7;122.0;40.41;181.5;91.0;15.43;185.7;151.0;8.36;7.7;4.0;2.08;66.28;1;0
57924;Female;29.0;NM;105;415 952 53 69;None;0;193.7;108.0;32.93;183.2;124.0;15.57;293.7;72.0;13.22;10.8;5.0;2.92;64.64;1;0
57936;Female;23.0;LA;124;510 205 13 84;None;0;143.3;120.0;24.36;230.7;111.0;19.61;214.3;91.0;9.64;7.8;2.0;2.11;55.72;4;1
58000;Male;35.0;NM;25;415 912 90 45;None;0;119.3;87.0;20.28;211.5;101.0;17.98;268.9;86.0;12.1;10.5;4.0;2.84;53.2;3;0
58009;Female;;SD;98;415 669 28 81;;0;0.0;0.0;0.0;159.6;130.0;13.57;167.1;88.0;7.52;6.8;1.0;1.84;22.93;4;1
58032;Male;;MD;204;510 138 23 49;None;0;205.2;145.0;34.88;154.8;95.0;13.16;191.4;77.0;8.61;14.1;5.0;3.81;60.46;3;0
58038;Female;29.0;TX;130;415 713 75 75;None;0;176.9;109.0;30.07;90.7;104.0;7.71;238.0;69.0;10.71;9.5;2.0;2.57;51.06;1;0
58125;Female;37.0;NJ;107;408 251 90 22;Voice mail;36;96.3;83.0;16.37;179.6;91.0;15.27;166.3;121.0;7.48;10.3;2.0;2.78;41.9;1;0
58146;Female;35.0;OR;129;510 477 32 82;Voice mail;36;192.8;103.0;32.78;177.0;83.0;15.05;216.5;118.0;9.74;16.4;5.0;4.43;62.0;1;0
58252;Male;34.0;MD;129;415 388 96 48;Voice mail;34;204.5;79.0;34.77;132.8;113.0;11.29;190.1;117.0;8.55;14.8;9.0;4.0;58.61;2;0
58377;Female;32.0;CT;33;510 177 54 14;None;0;182.5;65.0;31.03;232.1;96.0;19.73;149.2;82.0;6.71;7.5;2.0;2.03;59.5;2;0
58398;Female;42.0;KS;107;415 467 74 31;None;0;260.5;108.0;44.29;102.4;110.0;8.7;129.7;148.0;5.84;9.8;5.0;2.65;61.48;1;0
58428;Female;;NY;21;415 413 27 64;None;0;244.7;81.0;41.6;168.0;117.0;14.28;281.5;87.0;12.67;6.6;1.0;1.78;70.33;1;0
58432;Female;34.0;MD;121;510 617 59 23;None;0;190.7;103.0;32.42;183.5;117.0;15.6;220.8;103.0;9.94;9.8;4.0;2.65;60.61;3;0
58448;Female;27.0;WI;92;415 895 55 99;International;0;264.3;91.0;44.93;160.9;115.0;13.68;198.6;73.0;8.94;9.3;5.0;2.51;70.06;0;0
58495;Male;30.0;TX;97;415 126 28 63;International;0;143.7;117.0;24.43;273.0;82.0;23.21;178.3;81.0;8.02;10.9;3.0;2.94;58.6;0;0
58517;Male;28.0;AK;141;408 595 65 64;None;0;83.2;74.0;14.14;190.6;104.0;16.2;150.5;79.0;6.77;10.7;7.0;2.89;40.0;1;0
58612;Female;39.0;OR;21;510 936 36 60;Voice mail;31;135.9;90.0;23.1;271.0;84.0;23.04;179.1;89.0;8.06;9.5;7.0;2.57;56.77;6;0
58733;Female;;NC;149;510 897 86 13;None;0;207.3;115.0;35.24;198.4;82.0;16.86;114.1;83.0;5.13;8.6;4.0;2.32;59.55;1;0
58748;Female;31.0;SD;149;408 559 53 27;Voice mail;28;180.7;92.0;30.72;187.8;64.0;15.96;265.5;53.0;11.95;12.6;3.0;3.4;62.03;3;0
58785;Male;;MD;120;415 389 66 15;Voice mail;40;128,1;99.0;21.78;247.7;78.0;21.05;199.7;121.0;8.99;15.6;3.0;4.21;56.03;0;0
58793;Female;45.0;VA;145;408 941 13 11;None;0;199.2;124.0;33.86;126.0;86.0;10.71;289.2;135.0;13.01;7.6;3.0;2.05;59.63;1;0
58797;Female;33.0;NC;45;408 790 32 19;Voice mail;38;196.8;92.0;33.46;254.2;108.0;21.61;261.8;85.0;11.78;7.7;2.0;2.08;68.93;1;0
58876;Female;23.0;UT;116;415 159 94 12;Voice mail;24;232.9;90.0;39.59;152.1;94.0;12.93;344.3;82.0;15.49;10.7;6.0;2.89;70.9;1;0
58877;Female;21.0;OH;72;510 181 97 51;None;0;138.9;111.0;23.61;211.6;102.0;17.99;179.5;91.0;8.08;10.8;3.0;2.92;52.6;1;0
58920;Female;;WY;126;408 121 77 89;International;0;197.6;126.0;33.59;246.5;112.0;20.95;285.3;104.0;12.84;12.5;8.0;3.38;70.76;2;0
58923;Female;32.0;MD;106;415 199 47 71;None;0;208.3;89.0;35.41;169.4;67.0;14.4;102.0;90.0;4.59;15.9;4.0;4.29;58.69;3;0
58951;Female;;ME;123;408 943 68 37;None;0;114.4;91.0;19.45;216.6;123.0;18.41;250.6;102.0;11.28;11.0;3.0;2.97;52.11;0;0
58958;Female;;KY;104;415 463 22 58;None;0;130.5;77.0;22.19;131.2;117.0;11.15;264.7;63.0;11.91;13.0;6.0;3.51;48.76;0;0
58996;Male;30.0;WI;111;415 435 35 72;None;0;246.5;108.0;41.91;216.3;89.0;18.39;179.6;99.0;8.08;12.7;3.0;3.43;71.81;2;0
59057;Male;39.0;CO;125;408 291 86 19;Voice mail;23;120.5;104.0;20.49;227.8;115.0;19.36;158.5;100.0;7.13;10.2;3.0;2.75;49.73;1;0
59074;Male;29.0;UT;71;415 939 42 65;None;0;278.9;110.0;47.41;190.2;67.0;16.17;255.2;84.0;11.48;11.7;7.0;3.16;78.22;0;1
59100;Male;44.0;CO;89;415 146 34 15;None;0;179.7;128.0;30.55;299.8;92.0;25.48;185.3;120.0;8.34;7.6;3.0;2.05;66.42;1;0
59154;Male;;MS;120;408 360 38 28;None;0;212.1;131.0;36.06;209.4;104.0;17.8;167.2;96.0;7.52;5.3;5.0;1.43;62.81;1;1
59157;Female;52.0;NC;107;415 961 79 82;Voice mail;38;204.2;57.0;34.71;205.9;92.0;17.5;286.5;80.0;12.89;8.3;4.0;2.24;67.34;0;0
59187;Female;45.0;AK;52;415 381 61 44;Voice mail;24;170.9;71.0;29.05;201.4;80.0;17.12;159.0;124.0;7.15;4.1;5.0;1.11;54.43;2;0
59209;Female;31.0;DC;144;415 959 11 78;None;0;133.3;101.0;22.66;255.5;127.0;21.72;228.6;68.0;10.29;11.6;2.0;3.13;57.8;0;0
59267;Male;46.0;HI;86;408 999 55 26;Voice mail;21;197.9;99.0;33.64;165.6;100.0;14.08;208.0;120.0;9.36;10.1;9.0;2.73;59.81;0;0
59296;Female;36.0;WV;112;415 253 13 78;International;0;161.9;138.0;27.52;200.9;114.0;17.08;134.0;134.0;6.03;10.7;4.0;2.89;53.52;1;0
59359;Male;22.0;NJ;83;415 556 72 60;None;0;178.8;102.0;30.4;167.9;84.0;14.27;178.9;65.0;8.05;8.6;4.0;2.32;55.04;3;0
59378;Female;;MT;101;408 622 81 98;Voice mail;16;118.9;112.0;20.21;228.3;97.0;19.41;180.1;111.0;8.1;8.2;5.0;2.21;49.93;2;0
59459;Female;39.0;MI;140;415 134 39 54;None;0;231.9;101.0;39.42;160.1;94.0;13.61;110.4;98.0;4.97;14.3;6.0;3.86;61.86;3;0
59481;Male;24.0;MS;43;510 754 61 15;None;0;159.5;99.0;27.12;119.7;149.0;10.17;173.9;126.0;7.83;6.8;3.0;1.84;46.96;2;0
59589;Male;;NY;75;415 912 88 83;Voice mail;21;175.8;97.0;29.89;217.5;106.0;18.49;237.5;134.0;10.69;5.3;4.0;1.43;60.5;5;0
59706;Female;;RI;28;510 957 90 16;None;0;180.8;109.0;30.74;288.8;58.0;24.55;191.9;91.0;8.64;14.1;6.0;3.81;67.74;2;0
59792;Female;;DC;82;510 324 44 98;None;0;143.9;61.0;24.46;194.9;105.0;16.57;109.6;94.0;4.93;11.1;2.0;3.0;48.96;1;0
59849;Male;44.0;ID;74;415 110 77 67;None;0;221.1;124.0;37.59;110.8;94.0;9.42;240.1;112.0;10.8;10.6;3.0;2.86;60.67;0;0
59980;Female;36.0;IL;131;510 598 67 13;None;0;263.4;123.0;44.78;151.9;74.0;12.91;218.5;101.0;9.83;10.7;2.0;2.89;70.41;2;0
60000;Female;;MN;50;415 640 19 42;None;0;157.1;90.0;26.71;223.3;72.0;18.98;181.4;111.0;8.16;6.1;2.0;1.65;55.5;1;0
60035;Male;17.0;TN;112;415 225 17 71;None;0;272.5;119.0;46.33;226.1;94.0;19.22;159.1;94.0;7.16;16.4;5.0;4.43;77.14;3;1
60060;Male;36.0;WV;137;510 128 17 31;Voice mail;50;186.5;94.0;31.71;178.0;106.0;15.13;215.6;100.0;9.7;12.1;4.0;3.27;59.81;2;0
60074;Male;37.0;MS;116;415 870 13 30;None;0;217.3;91.0;36.94;216.1;95.0;18.37;148.1;76.0;6.66;11.3;3.0;3.05;65.02;2;0
60079;Male;24.0;DE;119;415 224 81 74;None;0;176.8;90.0;30.06;224.7;81.0;19.1;204.6;77.0;9.21;7.5;15.0;2.03;60.4;1;0
60114;Female;;ND;118;415 609 20 69;Voice mail;39;91.5;125.0;15.56;219.9;113.0;18.69;229.0;99.0;10.31;12.7;8.0;3.43;47.99;2;0
60144;Female;;OK;79;510 279 70 35;None;0;147.0;72.0;24.99;165.7;102.0;14.08;243.2;107.0;10.94;8.4;9.0;2.27;52.28;1;0
60156;Female;;MI;128;415 573 82 80;None;0;179.4;94.0;30.5;270.4;92.0;22.98;191.0;88.0;8.59;7.9;4.0;2.13;64.2;0;0
60166;Female;36.0;GA;128;408 900 23 86;International, Voice mail;18;222.1;89.0;37.76;160.6;109.0;13.65;218.8;102.0;9.85;13.6;2.0;3.67;64.93;o;1
60168;Male;49.0;ME;118;408 169 78 37;International, Voice mail;21;156.5;122.0;26.61;209.2;125.0;17.78;158.7;81.0;7.14;11.1;3.0;3.0;54.53;4;1
60176;Male;;DE;103;415 273 22 63;Voice mail;34;138.8;80.0;23.6;142.0;108.0;12.07;183.8;77.0;8.27;11.8;7.0;3.19;47.13;1;0
60187;Female;37.0;NE;61;408 871 67 85;None;0;267.1;104.0;45.41;180.4;131.0;15.33;230.6;106.0;10.38;17.3;4.0;4.67;75.79;1;1
60230;Female;32.0;MA;108;415 478 40 54;None;0;178.3;137.0;30.31;189.0;76.0;16.07;129.1;102.0;5.81;14.6;5.0;3.94;56.13;0;0
60255;Female;;MI;76;510 376 63 74;None;0;90.5;142.0;15.39;211.7;75.0;17.99;194.9;76.0;8.77;9.3;2.0;2.51;44.66;1;0
60258;Male;34.0;CT;95;415 440 75 57;Voice mail;36;283.1;112.0;48.13;286.2;86.0;24.33;261.7;129.0;11.78;11.3;3.0;3.05;87.29;3;0
60259;Female;;WI;68;415 377 34 96;None;0;148.8;70.0;25.3;246.5;164.0;20.95;129.8;103.0;5.84;12.1;3.0;3.27;55.36;3;0
60294;Male;;WI;120;415 222 32 87;Voice mail;29;244.3;140.0;41.53;322.3;89.0;27.4;166.8;83.0;7.51;10.6;6.0;2.86;79.3;0;0
60488;Female;41.0;MT;132;408 720 56 90;None;0;195.1;100.0;33.17;148.8;95.0;12.65;224.5;117.0;10.1;6.7;2.0;1.81;57.73;0;0
60578;Male;;ND;101;415 661 27 15;Voice mail;36;123.7;125.0;21.03;172.6;106.0;14.67;280.5;127.0;12.62;8.8;4.0;2.38;50.7;1;1
60624;Male;29.0;HI;101;415 522 48 91;Voice mail;24;114.1;95.0;19.4;161.5;86.0;13.73;176.3;90.0;7.93;13.0;9.0;3.51;44.57;2;0
60625;Male;36.0;CO;22;510 683 93 78;Voice mail;23;182.1;94.0;30.96;164.6;59.0;13.99;128.8;102.0;5.8;12.7;4.0;3.43;54.18;3;0
60644;Female;48.0;IL;100;415 303 96 71;None;0;191.9;95.0;32.62;200.9;101.0;17.08;271.9;74.0;12.24;18.2;3.0;4.91;66.85;1;0
60652;Male;37.0;MO;42;415 553 40 75;None;0;184.5;98.0;31.37;200.5;93.0;17.04;279.2;91.0;12.56;8.8;3.0;2.38;63.35;2;0
60680;Male;37.0;VT;107;510 642 78 53;None;0;189.7;76.0;32.25;156.1;65.0;13.27;244.0;91.0;10.98;8.3;3.0;2.24;58.74;5;0
60752;Female;;OR;148;415 352 61 34;None;0;86.3;134.0;14.67;246.6;92.0;20.96;251.6;91.0;11.32;11.3;4.0;3.05;50.0;1;0
60775;Male;28.0;MA;127;408 245 64 11;International;0;176.9;110.0;30.07;167.9;100.0;14.27;182.2;138.0;8.2;7.7;2.0;2.08;54.62;1;1
60823;Female;42.0;NJ;64;510 766 94 38;None;0;162.6;83.0;27.64;152.3;109.0;12.95;57.5;122.0;2.59;14.2;3.0;3.83;47.01;1;0
60824;Male;43.0;WI;103;415 691 11 15;None;0;180.2;134.0;30.63;97.7;85.0;8.3;181.7;134.0;8.18;8.4;3.0;2.27;49.38;1;0
60825;Male;41.0;CO;108;415 212 10 80;None;0;215.6;78.0;36.65;195.3;119.0;16.6;194.4;65.0;8.75;3.6;5.0;0.97;62.97;1;0
60863;Female;;IA;118;415 836 95 65;None;0;136.1;120.0;23.14;204.2;103.0;17.36;228.2;90.0;10.27;11.3;4.0;3.05;53.82;1;0
60873;Female;;NE;74;415 175 43 72;Voice mail;25;194.6;84.0;33.08;119.9;103.0;10.19;175.5;75.0;7.9;13.1;2.0;3.54;54.71;2;0
60894;Female;;NY;92;408 973 56 30;None;0;265.6;82.0;45.15;180.7;75.0;15.36;211.1;113.0;9.5;8.6;2.0;2.32;72.33;1;0
60970;Male;31.0;MS;82;408 866 46 98;None;0;207.0;90.0;35.19;232.9;83.0;19.8;172.4;108.0;7.76;9.1;8.0;2.46;65.21;3;0
61017;Male;27.0;DE;99;415 710 52 21;None;0;140.7;88.0;23.92;210.9;98.0;17.93;229.9;125.0;10.35;12.4;4.0;3.35;55.55;2;0
61018;Male;;AL;47;408 457 60 51;Voice mail;28;141.3;94.0;24.02;168.0;108.0;14.28;113.5;84.0;5.11;7.8;2.0;2.11;45.52;1;0
61064;Male;37.0;ND;120;415 672 94 35;None;0;177.2;88.0;30.12;270.4;99.0;22.98;231.5;90.0;10.42;14.0;2.0;3.78;67.3;2;0
61073;Female;18.0;OH;116;415 670 18 33;Voice mail;27;204.7;118.0;34.8;209.4;91.0;17.8;212.9;67.0;9.58;7.0;2.0;1.89;64.07;2;0
61122;Male;36.0;SC;108;415 690 47 77;None;0;112.0;105.0;19.04;193.7;110.0;16.46;208.9;93.0;9.4;4.1;4.0;1.11;46.01;4;1
61136;Female;;WV;64;415 708 51 44;Voice mail;22;200.4;80.0;34.07;131.1;84.0;11.14;230.7;67.0;10.38;7.6;5.0;2.05;57.64;1;0
61170;Female;46.0;SD;97;415 185 85 57;None;0;168.6;87.0;28.66;259.2;105.0;22.03;279.8;123.0;12.59;7.3;4.0;1.97;65.25;1;0
61179;Male;;RI;56;415 976 50 73;None;0;226.0;112.0;38.42;248.5;118.0;21.12;140.5;142.0;6.32;6.9;11.0;1.86;67.72;1;0
61209;Female;45.0;IA;42;415 327 83 60;None;0;155.4;127.0;26.42;164.1;45.0;13.95;157.7;128.0;7.1;9.0;3.0;2.43;49.9;0;0
61245;Male;40.0;TX;51;415 608 70 96;None;0;180.5;88.0;30.69;134.7;102.0;11.45;170.7;97.0;7.68;10.0;3.0;2.7;52.52;2;0
61322;Female;34.0;OR;80;510 299 61 11;None;0;203.7;92.0;34.63;216.4;97.0;18.39;154.2;66.0;6.94;7.6;5.0;2.05;62.01;2;0
61354;Female;31.0;IN;96;415 148 86 78;Voice mail;45;248.8;124.0;42.3;140.3;77.0;11.93;263.6;102.0;11.86;10.3;2.0;2.78;68.87;3;0
61438;Female;37.0;IA;197;415 679 24 75;None;0;233.9;96.0;39.76;218.9;111.0;18.61;182.9;109.0;8.23;9.5;3.0;2.57;69.17;0;0
61461;Female;59.0;IN;100;415 328 88 74;Voice mail;33;218.7;104.0;37.18;155.0;144.0;13.18;99.0;117.0;4.46;12.1;4.0;3.27;58.09;1;0
61474;Male;24.0;WI;114;415 966 20 18;Voice mail;26;137.1;88.0;23.31;155.7;125.0;13.23;247.6;94.0;11.14;11.5;7.0;3.11;50.79;2;0
61479;Male;;MO;45;510 233 61 99;Voice mail;29;135.8;104.0;23.09;222.5;101.0;18.91;235.6;92.0;10.6;7.9;6.0;2.13;54.73;2;0
61486;Female;48.0;NJ;66;415 885 38 25;Voice mail;16;174.7;92.0;29.7;232.1;105.0;19.73;305.4;98.0;13.74;8.9;2.0;2.4;65.57;1;0
61603;Male;42.0;NV;138;510 728 37 64;None;0;171.4;117.0;29.14;115.2;128.0;9.79;224.5;115.0;10.1;17.0;4.0;4.59;53.62;3;0
61647;Female;29.0;NM;111;415 948 11 12;None;0;132.6;125.0;22.54;221.1;67.0;18.79;127.9;101.0;5.76;12.7;2.0;3.43;50.52;4;1
61777;Female;47.0;FL;108;510 915 36 94;None;0;210.7;112.0;35.82;238.7;73.0;20.29;253.6;90.0;11.41;9.2;5.0;2.48;70.0;3;0
61811;Male;38.0;NV;7;408 818 30 13;Voice mail;30;221.4;114.0;37.64;165.8;116.0;14.09;247.0;105.0;11.12;10.8;12.0;2.92;65.77;1;0
61828;Female;30.0;MT;111;408 572 93 91;None;0;142.3;75.0;24.19;122.8;106.0;10.44;229.5;94.0;10.33;12.8;9.0;3.46;48.42;2;0
61906;Female;39.0;AZ;48;415 555 21 81;Voice mail;27;141.1;109.0;23.99;224.7;94.0;19.1;174.3;122.0;7.84;13.2;2.0;3.56;54.49;1;0
61920;Female;42.0;CA;103;415 123 84 13;Voice mail;18;149.9;84.0;25.48;170.9;84.0;14.53;171.5;112.0;7.72;11.5;7.0;3.11;50.84;0;1
61925;Male;31.0;WY;151;510 798 42 76;None;0;235.9;104.0;40.1;80.6;91.0;6.85;212.8;116.0;9.58;5.8;2.0;1.57;58.1;3;0
61994;Male;36.0;FL;124;415 365 98 97;Voice mail;28;251.4;104.0;42.74;225.1;89.0;19.13;251.9;121.0;11.34;7.5;5.0;2.03;75.24;1;0
62013;Female;37.0;NV;143;408 229 77 53;None;0;155.5;101.0;26.44;213.4;89.0;18.14;237.9;61.0;10.71;7.6;11.0;2.05;57.34;1;0
62091;Male;44.0;ME;41;415 295 81 32;Voice mail;30;191.7;109.0;32.59;193.0;86.0;16.41;149.4;93.0;6.72;11.1;4.0;3.0;58.72;1;0
62131;Male;30.0;CA;75;415 436 11 53;Voice mail;19;210.3;90.0;35.75;241.8;87.0;20.55;215.7;102.0;9.71;13.1;3.0;3.54;69.55;4;0
62383;Female;37.0;HI;108;415 105 92 90;None;0;291.6;99.0;49.57;221.1;93.0;18.79;229.2;110.0;10.31;14.0;9.0;3.78;82.45;2;1
62453;Male;;RI;63;415 577 10 96;International;0;62.9;112.0;10.69;202.9;111.0;17.25;259.0;58.0;11.66;8.9;8.0;2.4;42.0;1;0
62456;Male;;PA;104;415 936 14 45;None;0;144.5;107.0;24.57;180.5;85.0;15.34;226.0;94.0;10.17;17.0;6.0;4.59;54.67;2;0
62462;Female;;MN;38;510 559 99 44;None;0;175.7;109.0;29.87;211.8;97.0;18.0;137.9;109.0;6.21;9.2;3.0;2.48;56.56;5;1
62467;Female;32.0;WY;116;510 344 43 79;Voice mail;12;221.0;108.0;37.57;151.0;118.0;12.84;179.0;80.0;8.06;9.0;6.0;2.43;60.9;2;0
62487;Male;40.0;CO;71;415 400 73 69;None;0;277.5;104.0;47.18;131.8;121.0;11.2;126.9;101.0;5.71;8.2;2.0;2.21;66.3;1;0
62553;Female;33.0;NJ;122;415 465 62 71;Voice mail;34;146.4;104.0;24.89;89.7;103.0;7.62;220.0;91.0;9.9;15.6;4.0;4.21;46.62;2;0
62577;Female;;GA;76;415 443 68 86;None;0;299.5;125.0;50.92;226.7;92.0;19.27;210.7;134.0;9.48;13.7;4.0;3.7;83.37;0;1
62726;Female;35.0;VA;92;510 637 65 87;International;0;252.3;120.0;42.89;207.0;112.0;17.6;284.6;95.0;12.81;12.0;5.0;3.24;76.54;3;1
62754;Male;37.0;SC;49;415 130 99 15;International;0;237.8;92.0;40.43;208.9;119.0;17.76;167.8;86.0;7.55;15.6;6.0;4.21;69.95;2;1
62789;Female;;WI;78;408 378 30 99;None;0;87.0;102.0;14.79;193.6;64.0;16.46;205.8;120.0;9.26;11.0;5.0;2.97;43.48;0;0
62812;Female;44.0;IA;66;510 211 96 14;None;0;256.3;135.0;43.57;180.2;106.0;15.32;187.3;135.0;8.43;6.2;7.0;1.67;68.99;2;0
62829;Female;;CA;112;415 638 31 76;None;0;111.9;92.0;19.02;114.0;143.0;9.69;146.8;79.0;6.61;14.1;3.0;3.81;39.13;5;1
62837;Male;;SD;104;510 939 65 52;None;0;234.2;128.0;39.81;293.1;92.0;24.91;183.9;79.0;8.28;9.8;6.0;2.65;75.65;0;1
62840;Female;39.0;UT;78;415 171 34 41;None;0;193.1;85.0;32.83;172.1;105.0;14.63;129.6;119.0;5.83;10.2;1.0;2.75;56.04;0;0
62849;Male;26.0;DE;136;408 542 61 75;International, Voice mail;29;85.2;98.0;14.48;230.4;85.0;19.58;243.6;104.0;10.96;9.0;3.0;2.43;47.45;2;0
62865;Male;41.0;MD;84;510 573 42 92;None;0;169.5;96.0;28.82;157.6;94.0;13.4;98.2;70.0;4.42;10.6;7.0;2.86;49.5;0;0
62904;Male;;AL;106;415 658 51 84;None;0;223.0;121.0;37.91;110.1;98.0;9.36;188.7;107.0;8.49;7.1;12.0;1.92;57.68;0;0
63055;Male;;MA;40;408 626 17 78;Voice mail;31;224.7;69.0;38.2;134.5;81.0;11.43;120.3;104.0;5.41;7.5;5.0;2.03;57.07;1;1
63059;Female;;VT;128;510 263 74 10;Voice mail;32;222.9;136.0;37.89;262.0;80.0;22.27;191.4;101.0;8.61;10.8;4.0;2.92;71.69;0;0
63072;Male;;CT;96;415 393 55 59;Voice mail;37;172.7;93.0;29.36;120.1;116.0;10.21;216.1;86.0;9.72;10.3;5.0;2.78;52.07;5;1
63149;Female;39.0;RI;180;415 936 63 20;None;0;143.3;134.0;24.36;180.5;113.0;15.34;184.2;87.0;8.29;10.1;4.0;2.73;50.72;1;0
63158;Female;50.0;ME;151;415 877 90 32;Voice mail;26;196.5;98.0;33.41;175.8;111.0;14.94;221.8;124.0;9.98;13.4;5.0;3.62;61.95;0;0
63256;Male;;CA;138;510 461 43 92;International;0;196.2;129.0;33.35;176.5;86.0;15.0;232.4;108.0;10.46;15.2;1.0;4.1;62.91;0;1
63299;Male;36.0;NH;133;408 836 75 50;None;0;162.1;91.0;27.56;212.1;94.0;18.03;260.4;78.0;11.72;12.2;5.0;3.29;60.6;1;0
63325;Male;26.0;OK;89;510 899 15 35;None;0;303.9;95.0;51.66;260.9;114.0;22.18;312.1;89.0;14.04;5.3;3.0;1.43;89.31;1;1
63378;Male;37.0;SC;104;415 389 37 14;None;0;109.1;141.0;18.55;187.1;140.0;15.9;216.6;100.0;9.75;10.0;4.0;2.7;46.9;3;0
63383;Female;48.0;NC;127;510 640 17 12;None;0;134.9;79.0;22.93;221.5;114.0;18.83;113.8;118.0;5.12;15.0;2.0;4.05;50.93;1;0
63417;Male;38.0;KS;57;415 955 86 30;Voice mail;37;201.2;76.0;34.2;280.1;122.0;23.81;154.2;110.0;6.94;11.8;1.0;3.19;68.14;1;0
63432;Male;30.0;NE;139;415 273 26 94;None;0;211.1;103.0;35.89;206.9;108.0;17.59;193.9;70.0;8.73;5.6;4.0;1.51;63.72;0;0
63487;Male;41.0;DE;139;408 500 11 44;None;0;139.0;110.0;23.63;132.9;93.0;11.3;272.0;120.0;12.24;12.1;1.0;3.27;50.44;0;0
63511;Female;30.0;FL;116;510 475 43 56;None;0;192.1;98.0;32.66;312.9;135.0;26.6;130.2;94.0;5.86;7.9;2.0;2.13;67.25;3;0
63517;Male;39.0;ND;190;415 951 13 15;None;0;169.4;102.0;28.8;253.5;113.0;21.55;197.1;93.0;8.87;8.9;5.0;2.4;61.62;1;0
63544;Female;;SC;101;415 638 87 22;None;0;158.4;92.0;26.93;188.0;117.0;15.98;219.7;125.0;9.89;13.5;4.0;3.65;56.45;4;1
63573;Female;42.0;NY;168;408 688 58 96;None;0;163.4;134.0;27.78;240.1;87.0;20.41;164.0;147.0;7.38;11.6;2.0;3.13;58.7;2;1
63578;Female;30.0;CO;90;408 352 26 47;Voice mail;30;183.8;76.0;31.25;229.7;95.0;19.52;144.1;124.0;6.48;7.7;3.0;2.08;59.33;1;0
63642;Female;35.0;IA;143;510 748 49 83;Voice mail;33;141.4;130.0;24.04;186.4;114.0;15.84;210.0;111.0;9.45;7.7;6.0;2.08;51.41;1;0
63687;Female;24.0;NY;31;408 922 93 22;Voice mail;28;171.8;116.0;29.21;240.7;125.0;20.46;245.5;80.0;11.05;10.6;7.0;2.86;63.58;1;0
63714;Male;29.0;MS;61;510 658 78 68;Voice mail;27;187.5;124.0;31.88;146.6;103.0;12.46;225.7;129.0;10.16;6.4;6.0;1.73;56.23;4;1
63769;Male;32.0;AZ;134;415 980 83 31;Voice mail;40;142.9;105.0;24.29;88.6;61.0;7.53;290.0;96.0;13.05;10.8;6.0;2.92;47.79;1;0
63816;Male;;WI;153;510 374 83 33;None;0;159.5;103.0;27.12;275.5;90.0;23.42;176.7;126.0;7.95;10.1;2.0;2.73;61.22;1;1
63827;Male;29.0;IL;117;415 480 32 43;None;0;201.9;86.0;34.32;212.3;96.0;18.05;176.9;98.0;7.96;7.8;10.0;2.11;62.44;1;0
